campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year,data_source,campaign_duration_days,month,quarter
2024_JD_0300,Campaign_2024_JD_0300,2024-07-14,2024-10-01,Google Display Network,Asia,36055,5277,289,9567.09,22539.13,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,79,7,3
2024_JD_0209,Campaign_2024_JD_0209,2024-09-08,2024-12-31,Facebook Ads,Asia,34257,1589,333,20215.41,32604.3,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,114,9,3
2024_JD_0235,Campaign_2024_JD_0235,2024-10-08,2024-12-31,Email,Europe,33380,4035,348,33276.68,78062.1,Youth,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,84,10,4
2024_JD_0359,Campaign_2024_JD_0359,2024-08-27,2024-10-01,TikTok Ads,Africa,33228,4002,1023,17574.89,33568.16,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,35,8,3
2024_JD_0342,Campaign_2024_JD_0342,2024-07-20,2024-08-20,Google Display Network,Asia,32766,2957,544,25995.38,74446.37,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,31,7,3
2024_JD_0063,Campaign_2024_JD_0063,2024-09-07,2024-09-25,Google Ads,Europe,32663,3165,366,32478.54,40954.66,Youth,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,18,9,3
2024_JD_0141,Campaign_2024_JD_0141,2024-10-19,2024-12-31,TikTok Ads,Asia,32306,3854,1041,28691.53,80402.19,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,73,10,4
2024_JD_0326,Campaign_2024_JD_0326,2024-07-17,2024-12-24,Google Display Network,Europe,31806,4358,530,22171.77,49013.61,Youth,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,160,7,3
2024_JD_0436,Campaign_2024_JD_0436,2024-11-18,2024-12-31,Email,Africa,31762,3487,797,15723.98,33717.44,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,43,11,4
2024_JD_0608,Campaign_2024_JD_0608,2024-11-18,2024-12-31,Email,Africa,31762,3487,797,15723.98,33717.44,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,43,11,4
2024_JD_0400,Campaign_2024_JD_0400,2024-07-15,2024-11-11,Facebook Ads,Africa,31649,721,27,31934.07,81780.07,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,119,7,3
2024_JD_0045,Campaign_2024_JD_0045,2024-09-05,2024-12-31,Google Ads,Africa,31641,2132,586,35105.46,88154.75,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,117,9,3
2024_JD_0249,Campaign_2024_JD_0249,2024-08-18,2024-12-30,Facebook Ads,Europe,31155,2514,391,43545.29,72870.2,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,134,8,3
2024_JD_0239,Campaign_2024_JD_0239,2024-11-25,2024-12-31,Google Display Network,South America,30963,3762,568,25737.4,69350.72,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,11,4
2024_JD_0607,Campaign_2024_JD_0607,2024-11-25,2024-12-31,Google Display Network,South America,30963,3762,568,25737.4,69350.72,Adults,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,11,4
2024_JD_0021,Campaign_2024_JD_0021,2024-07-28,2024-11-27,Google Display Network,Europe,30939,2290,352,16892.91,25015.06,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,122,7,3
2024_JD_0182,Campaign_2024_JD_0182,2024-09-20,2024-12-31,Google Ads,Europe,30510,3347,434,26599.29,71351.46,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,102,9,3
2024_JD_0431,Campaign_2024_JD_0431,2024-07-18,2024-11-22,Google Display Network,South America,30372,4475,102,48095.64,100799.24,Youth,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,127,7,3
2024_JD_0496,Campaign_2024_JD_0496,2024-10-16,2024-12-31,TikTok Ads,South America,30372,3945,163,47241.38,161013.36,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,76,10,4
2024_JD_0028,Campaign_2024_JD_0028,2024-10-31,2024-12-31,Email,North America,30342,2630,635,32042.96,77937.51,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,61,10,4
2024_JD_0532,Campaign_2024_JD_0532,2024-10-27,2024-12-31,Facebook Ads,Africa,29335,3355,627,31771.68,56212.78,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,65,10,4
2024_JD_0257,Campaign_2024_JD_0257,2024-10-22,2024-12-31,Google Display Network,Africa,29089,4009,342,28959.88,36775.87,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,70,10,4
2024_JD_0369,Campaign_2024_JD_0369,2024-11-08,2024-12-31,Facebook Ads,South America,28648,1863,244,6168.21,18391.47,Adults,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0606,Campaign_2024_JD_0606,2024-11-08,2024-12-31,Facebook Ads,South America,28648,1863,244,6168.21,18391.47,Adults,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0107,Campaign_2024_JD_0107,2024-08-14,2024-12-31,Facebook Ads,Africa,28624,3127,279,24576.12,68368.43,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,139,8,3
2024_JD_0570,Campaign_2024_JD_0570,2024-09-25,2024-12-31,Google Ads,Asia,28199,3910,533,24979.45,54657.53,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,97,9,3
2024_JD_0176,Campaign_2024_JD_0176,2024-10-10,2024-12-31,Google Ads,Europe,28051,2602,638,5487.52,18162.71,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,82,10,4
2024_JD_0051,Campaign_2024_JD_0051,2024-09-01,2024-12-31,Google Display Network,Asia,27677,2637,595,2494.51,3207.69,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,121,9,3
2024_JD_0453,Campaign_2024_JD_0453,2024-08-14,2024-10-28,Email,South America,27031,1359,157,25530.59,77290.94,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,75,8,3
2024_JD_0595,Campaign_2024_JD_0595,2024-08-13,2024-12-31,Email,Africa,26839,2908,758,35111.65,73047.58,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,140,8,3
2024_JD_0445,Campaign_2024_JD_0445,2024-09-01,2024-10-23,TikTok Ads,North America,26826,2758,39,48605.12,83003.67,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,52,9,3
2024_JD_0298,Campaign_2024_JD_0298,2024-09-04,2024-12-18,Email,Asia,25609,3234,497,47908.82,120634.18,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,105,9,3
2024_JD_0068,Campaign_2024_JD_0068,2024-10-23,2024-12-31,Google Display Network,South America,25358,3520,860,35140.12,93000.74,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,69,10,4
2024_JD_0137,Campaign_2024_JD_0137,2024-10-17,2024-11-15,Google Display Network,Asia,25103,3583,81,21038.8,62597.34,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,29,10,4
2024_JD_0338,Campaign_2024_JD_0338,2024-07-14,2024-11-26,Google Display Network,Asia,24873,3696,1079,17019.65,26251.83,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,135,7,3
2024_JD_0150,Campaign_2024_JD_0150,2024-09-19,2024-12-26,Facebook Ads,South America,24816,936,156,21316.58,29764.43,Youth,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,98,9,3
2024_JD_0452,Campaign_2024_JD_0452,2024-10-10,2024-12-31,Email,North America,24810,1157,198,29274.99,82111.65,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,82,10,4
2024_JD_0203,Campaign_2024_JD_0203,2024-07-06,2024-12-14,TikTok Ads,Asia,24623,2385,375,8709.69,13664.81,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,161,7,3
2024_JD_0531,Campaign_2024_JD_0531,2024-07-02,2024-11-13,TikTok Ads,Europe,24477,1126,323,40037.39,71109.45,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,134,7,3
2024_JD_0527,Campaign_2024_JD_0527,2024-10-24,2024-12-31,Google Ads,Asia,23919,316,60,31179.68,97889.84,Seniors,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,68,10,4
2024_JD_0366,Campaign_2024_JD_0366,2024-08-01,2024-12-28,Facebook Ads,South America,23708,768,160,17180.54,50519.87,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,149,8,3
2024_JD_0443,Campaign_2024_JD_0443,2024-09-20,2024-12-31,Facebook Ads,Europe,23354,1943,383,24347.69,84999.8,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,102,9,3
2024_JD_0085,Campaign_2024_JD_0085,2024-11-23,2024-12-31,Facebook Ads,Asia,22640,1775,159,23272.51,67669.99,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,38,11,4
2024_JD_0278,Campaign_2024_JD_0278,2024-08-18,2024-12-18,Facebook Ads,Africa,22633,898,126,27232.55,43856.0,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,122,8,3
2024_JD_0198,Campaign_2024_JD_0198,2024-07-29,2024-12-27,TikTok Ads,North America,22602,1146,236,43244.25,132409.01,Adults,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,151,7,3
2024_JD_0592,Campaign_2024_JD_0592,2024-11-22,2024-12-31,Google Display Network,Asia,22374,3169,819,33052.5,117980.69,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,39,11,4
2024_JD_0569,Campaign_2024_JD_0569,2024-09-25,2024-12-24,Google Display Network,Asia,21322,2674,751,15501.2,34972.8,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,90,9,3
2024_JD_0468,Campaign_2024_JD_0468,2024-10-02,2024-11-06,Facebook Ads,Africa,21211,1958,311,3361.11,6816.72,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,35,10,4
2024_JD_0236,Campaign_2024_JD_0236,2024-09-20,2024-12-31,Google Display Network,South America,21082,871,44,49820.36,171482.89,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,102,9,3
2024_JD_0575,Campaign_2024_JD_0575,2024-10-15,2024-12-31,TikTok Ads,Africa,20534,223,4,35125.06,98874.8,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,77,10,4
2024_JD_0081,Campaign_2024_JD_0081,2024-09-29,2024-12-31,TikTok Ads,Africa,20485,376,15,20854.9,52437.31,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,93,9,3
2024_JD_0581,Campaign_2024_JD_0581,2024-10-01,2024-12-31,Facebook Ads,Africa,19671,2668,524,7241.93,13445.88,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,91,10,4
2024_JD_0381,Campaign_2024_JD_0381,2024-11-08,2024-12-31,Google Display Network,Asia,17763,1998,295,6534.22,10066.38,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0605,Campaign_2024_JD_0605,2024-11-08,2024-12-31,Google Display Network,Asia,17763,1998,295,6534.22,10066.38,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0390,Campaign_2024_JD_0390,2024-11-24,2024-12-31,Google Ads,North America,17109,1701,100,1882.0,4490.93,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,37,11,4
2024_JD_0604,Campaign_2024_JD_0604,2024-11-24,2024-12-31,Google Ads,North America,17109,1701,100,1882.0,4490.93,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,37,11,4
2024_JD_0010,Campaign_2024_JD_0010,2024-07-14,2024-10-31,Email,North America,16534,620,45,42382.16,123706.59,Youth,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,109,7,3
2024_JD_0154,Campaign_2024_JD_0154,2024-10-21,2024-12-31,Email,Africa,16485,1865,281,43227.5,145938.87,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,71,10,4
2024_JD_0178,Campaign_2024_JD_0178,2024-07-08,2024-12-18,Email,Africa,16344,1913,503,34921.55,110112.89,Seniors,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,163,7,3
2024_JD_0313,Campaign_2024_JD_0313,2024-10-25,2024-12-04,Google Ads,South America,15749,1888,563,16909.12,48967.48,Seniors,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,40,10,4
2024_JD_0009,Campaign_2024_JD_0009,2024-07-04,2024-09-10,Google Ads,South America,14692,848,153,38981.51,131010.91,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,68,7,3
2024_JD_0287,Campaign_2024_JD_0287,2024-08-04,2024-11-24,TikTok Ads,South America,14686,1967,134,3946.97,9840.91,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,112,8,3
2024_JD_0325,Campaign_2024_JD_0325,2024-10-03,2024-12-31,Google Display Network,Europe,14503,1456,393,8675.28,11283.0,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,89,10,4
2024_JD_0147,Campaign_2024_JD_0147,2024-08-07,2024-12-29,Google Display Network,Africa,13070,1363,359,23158.68,39753.98,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,144,8,3
2024_JD_0557,Campaign_2024_JD_0557,2024-11-11,2024-12-31,TikTok Ads,North America,13024,424,116,43394.47,157764.96,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,50,11,4
2024_JD_0444,Campaign_2024_JD_0444,2024-09-10,2024-12-31,Google Ads,North America,13016,466,116,15623.31,27385.78,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,112,9,3
2024_JD_0351,Campaign_2024_JD_0351,2024-09-07,2024-12-23,Google Display Network,Asia,12999,177,21,23451.16,54191.61,Seniors,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,107,9,3
2024_JD_0302,Campaign_2024_JD_0302,2024-09-06,2024-10-02,Email,Europe,12967,256,14,46886.01,150740.49,Adults,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,26,9,3
2024_JD_0196,Campaign_2024_JD_0196,2024-07-03,2024-12-24,Email,South America,12906,909,128,37645.71,48193.66,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,174,7,3
2024_JD_0343,Campaign_2024_JD_0343,2024-09-18,2024-11-26,TikTok Ads,North America,11643,1015,263,24843.29,64059.63,Adults,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,69,9,3
2024_JD_0227,Campaign_2024_JD_0227,2024-10-05,2024-10-21,Google Display Network,South America,11368,913,241,18180.72,23205.27,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,16,10,4
2024_JD_0035,Campaign_2024_JD_0035,2024-11-08,2024-12-31,Google Display Network,North America,11295,165,33,32459.55,49756.4,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0603,Campaign_2024_JD_0603,2024-11-08,2024-12-31,Google Display Network,North America,11295,165,33,32459.55,49756.4,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H2_2024,53,11,4
2024_JD_0125,Campaign_2024_JD_0125,2024-11-07,2024-12-04,Google Display Network,Africa,10287,422,66,34393.63,111551.49,Adults,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,27,11,4
2024_JD_0563,Campaign_2024_JD_0563,2024-08-07,2024-11-14,Google Ads,Asia,10103,1025,142,39539.6,133162.34,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,99,8,3
2024_JD_0392,Campaign_2024_JD_0392,2024-07-19,2024-08-30,TikTok Ads,North America,10075,272,72,31445.88,78178.39,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,42,7,3
2024_JD_0553,Campaign_2024_JD_0553,2024-09-01,2024-12-31,TikTok Ads,South America,10039,901,211,23488.09,67769.88,Youth,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,121,9,3
2024_JD_0530,Campaign_2024_JD_0530,2024-11-24,2024-12-31,Google Ads,Europe,9986,1211,159,34180.47,99168.61,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,37,11,4
2024_JD_0602,Campaign_2024_JD_0602,2024-11-24,2024-12-31,Google Ads,Europe,9986,1211,159,34180.47,99168.61,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,37,11,4
2024_JD_0149,Campaign_2024_JD_0149,2024-07-29,2024-10-14,Google Ads,South America,9757,762,162,11421.36,27238.8,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,77,7,3
2024_JD_0119,Campaign_2024_JD_0119,2024-07-31,2024-09-23,TikTok Ads,South America,9324,640,157,6489.91,13726.6,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,54,7,3
2024_JD_0551,Campaign_2024_JD_0551,2024-09-30,2024-10-31,Google Display Network,South America,9138,467,44,12859.08,36549.64,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,31,9,3
2024_JD_0374,Campaign_2024_JD_0374,2024-10-22,2024-12-31,Google Ads,Asia,9135,576,165,30307.52,38696.1,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,70,10,4
2024_JD_0332,Campaign_2024_JD_0332,2024-08-13,2024-09-18,Email,Asia,8754,507,101,25909.67,48823.18,Adults,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,8,3
2024_JD_0023,Campaign_2024_JD_0023,2024-11-14,2024-12-31,Email,Africa,8748,770,158,47202.58,100905.12,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,47,11,4
2024_JD_0600,Campaign_2024_JD_0600,2024-11-13,2024-11-28,Facebook Ads,North America,8748,661,27,2650.14,9393.0,Adults,Clothing,Desktop,1970-01-01 00:00:00.000002024,H2_2024,15,11,4
2024_JD_0601,Campaign_2024_JD_0601,2024-11-14,2024-12-31,Email,Africa,8748,770,158,47202.58,100905.12,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,47,11,4
2024_JD_0414,Campaign_2024_JD_0414,2024-11-23,2024-12-31,Facebook Ads,South America,8744,725,170,19083.6,31033.62,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,38,11,4
2024_JD_0272,Campaign_2024_JD_0272,2024-11-18,2024-12-31,Facebook Ads,Africa,8654,1044,250,28798.3,56706.84,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H2_2024,43,11,4
2024_JD_0049,Campaign_2024_JD_0049,2024-08-05,2024-09-08,TikTok Ads,North America,7368,584,148,3487.66,11297.3,Adults,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,34,8,3
2024_JD_0419,Campaign_2024_JD_0419,2024-09-19,2024-10-15,TikTok Ads,Africa,7282,904,221,40593.11,68883.18,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,26,9,3
2024_JD_0160,Campaign_2024_JD_0160,2024-07-07,2024-12-29,TikTok Ads,South America,7198,155,19,7016.07,22562.43,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,175,7,3
2024_JD_0152,Campaign_2024_JD_0152,2024-10-31,2024-12-31,TikTok Ads,Africa,7079,739,35,31623.82,65422.4,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,61,10,4
2024_JD_0221,Campaign_2024_JD_0221,2024-11-25,2024-12-31,TikTok Ads,South America,5526,207,31,6748.1,11044.75,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,36,11,4
2024_JD_0447,Campaign_2024_JD_0447,2024-09-02,2024-12-31,Google Display Network,Asia,5276,255,67,17336.96,50034.77,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,120,9,3
2024_JD_0312,Campaign_2024_JD_0312,2024-09-20,2024-12-31,Facebook Ads,North America,5163,515,143,23264.49,73097.52,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,102,9,3
2024_JD_0675,Campaign_2024_JD_0675,2024-12-01,2024-12-08,Facebook Ads,Asia,22640,1775,159,23272.51,67669.99,Adults,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0674,Campaign_2024_JD_0674,2024-12-01,2024-12-08,Facebook Ads,Africa,19671,2668,524,7241.93,13445.88,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0673,Campaign_2024_JD_0673,2024-12-01,2024-12-08,Google Display Network,Africa,13070,1363,359,23158.68,39753.98,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0672,Campaign_2024_JD_0672,2024-12-01,2024-12-08,Email,Europe,12967,256,14,46886.01,150740.49,Adults,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0671,Campaign_2024_JD_0671,2024-12-01,2024-12-08,Google Ads,Asia,10103,1025,142,39539.6,133162.34,Adults,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0681,Campaign_2024_JD_0681,2024-12-02,2024-12-09,Facebook Ads,South America,36750,5410,1603,4965.04,11615.91,Seniors,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0680,Campaign_2024_JD_0680,2024-12-02,2024-12-09,Facebook Ads,South America,36653,2447,40,20857.16,48892.71,Adults,Health,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0679,Campaign_2024_JD_0679,2024-12-02,2024-12-09,TikTok Ads,Asia,32306,3854,1041,28691.53,80402.19,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0677,Campaign_2024_JD_0677,2024-12-02,2024-12-09,Google Ads,Europe,30510,3347,434,26599.29,71351.46,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0678,Campaign_2024_JD_0678,2024-12-02,2024-12-09,Google Ads,Europe,30510,3347,434,26599.29,71351.46,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0676,Campaign_2024_JD_0676,2024-12-02,2024-12-09,Google Display Network,Asia,25103,3583,81,21038.8,62597.34,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0852,Campaign_2024_JD_0852,2024-12-03,2024-12-17,TikTok Ads,Africa,187831,10263,2683,24483.74,43575.18,Adults,Automotive,Tablet,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
2024_JD_0854,Campaign_2024_JD_0854,2024-12-03,2024-12-17,Google Ads,South America,185755,24320,4559,28393.9,55046.49,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
2024_JD_0855,Campaign_2024_JD_0855,2024-12-03,2024-12-17,Email,Africa,158407,13911,2245,35625.08,73434.15,Seniors,Automotive,Desktop,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
2024_JD_0846,Campaign_2024_JD_0846,2024-12-03,2024-12-17,Facebook Ads,South America,154329,14398,3401,23262.93,61636.73,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
2024_JD_0849,Campaign_2024_JD_0849,2024-12-03,2024-12-17,Email,Asia,145431,5347,720,35166.5,103075.41,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
2024_JD_0856,Campaign_2024_JD_0856,2024-12-03,2024-12-10,Google Ads,North America,138962,12247,2265,1409.82,2397.59,Adults,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0859,Campaign_2024_JD_0859,2024-12-03,2024-12-10,TikTok Ads,South America,133585,17131,1145,41260.75,93311.3,Youth,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0851,Campaign_2024_JD_0851,2024-12-03,2024-12-10,Google Display Network,Europe,123696,6230,200,4709.29,9851.83,Seniors,Home,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0853,Campaign_2024_JD_0853,2024-12-03,2024-12-10,Facebook Ads,Asia,123094,12294,3242,4631.17,9556.78,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0858,Campaign_2024_JD_0858,2024-12-03,2024-12-10,Email,South America,97067,6225,1286,29601.97,88761.74,Youth,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0847,Campaign_2024_JD_0847,2024-12-03,2024-12-10,Google Ads,Africa,89514,8101,742,26558.37,80400.6,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0848,Campaign_2024_JD_0848,2024-12-03,2024-12-10,Facebook Ads,Europe,63692,5762,1394,25882.45,56018.03,Seniors,Health,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0857,Campaign_2024_JD_0857,2024-12-03,2024-12-10,Google Display Network,Africa,53008,7021,740,40420.24,120349.73,Adults,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0684,Campaign_2024_JD_0684,2024-12-03,2024-12-10,TikTok Ads,South America,39148,4287,721,12080.14,22948.12,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0682,Campaign_2024_JD_0682,2024-12-03,2024-12-10,Email,Africa,37994,3926,303,41134.11,110577.05,Seniors,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0683,Campaign_2024_JD_0683,2024-12-03,2024-12-10,Email,Africa,37994,3926,303,41134.11,110577.05,Seniors,Health,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0850,Campaign_2024_JD_0850,2024-12-03,2024-12-10,Facebook Ads,Africa,19671,2668,524,7241.93,13445.88,Youth,Automotive,Mobile,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0688,Campaign_2024_JD_0688,2024-12-04,2024-12-11,TikTok Ads,Africa,48939,5258,1309,30779.88,54305.26,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0687,Campaign_2024_JD_0687,2024-12-04,2024-12-11,Google Display Network,Asia,44082,690,136,28473.24,75322.56,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0686,Campaign_2024_JD_0686,2024-12-04,2024-12-11,Email,South America,40643,5998,1499,12639.66,28620.32,Adults,Electronics,Tablet,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0685,Campaign_2024_JD_0685,2024-12-04,2024-12-11,Facebook Ads,Asia,40367,4436,280,20724.95,35262.53,Seniors,Home,Desktop,1970-01-01 00:00:00.000002024,H2_2024,7,12,4
2024_JD_0841,Campaign_2024_JD_0841,2024-12-05,2024-12-19,Email,South America,181679,9628,500,38392.31,118757.78,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H2_2024,14,12,4
